id_corrida,id_piloto,duracao_parada_seg
978,154,28.361
978,8,28.476
978,1,27.733
978,13,27.583
978,838,29.337
978,826,28.63
978,828,28.825
978,822,27.858
978,817,27.91
978,825,28.099
978,840,28.335
978,154,28.998
978,8,29.057
978,830,28.056
979,828,25.179
979,836,24.213
979,154,22.638
979,836,22.998
979,840,21.804
979,822,22.681
979,1,21.338
979,825,22.684
979,20,22.317
979,8,21.919
979,815,24.017
979,814,22.399
979,832,22.745
979,4,22.399
979,839,22.441
979,826,22.273
979,838,28.616
979,835,22.684
979,828,24.097
980,835,26.202
980,828,23.999
980,825,22.828
980,840,24.697
980,839,23.364
980,154,22.925
980,4,24.158
980,807,23.507
980,13,22.667
980,1,22.037
980,815,23.289
980,822,22.963
980,20,22.443
980,817,22.9
980,8,22.533
980,826,22.444
980,838,26.894
980,832,24.095
980,828,23.221
980,815,28.594
980,839,23.2
980,8,22.963
980,807,23.539
980,154,22.756
980,13,23.092
980,839,29.646
980,832,24.37
980,840,23.109
980,815,26.574
980,1,22.357
980,20,25.65
980,822,22.919
980,817,23.18
980,828,23.792
980,825,22.908
980,826,23.341
980,835,24.674
980,838,26.187
980,825,23.737
981,807,24.418
981,825,24.384
981,832,24.865
981,8,25.367
981,839,24.432
981,840,26.131
981,828,25.31
981,826,25.826
981,836,25.212
981,13,25.078
981,830,24.173
981,4,24.442
981,20,24.307
981,1,23.725
981,815,25.377
981,822,23.728
981,154,24.307
981,817,23.951
982,1,24.368
982,817,24.402
982,807,25.093
982,815,25.315
982,822,25.367
982,835,26.206
982,838,26.553
982,839,26.532
982,832,27.452
982,825,26.903
982,826,27.015
982,4,29.306
982,840,29.294
982,1,24.337
982,817,24.362
982,807,24.964
982,815,25.288
982,822,25.432
982,835,25.113
982,838,24.543
982,839,24.664
982,832,25.356
982,825,25.509
982,826,25.003
982,4,25.626
982,840,25.584
982,13,25.731
982,154,26.228
982,828,27.591
982,836,27.865
982,817,29.658
982,13,29.685
982,840,29.412
982,154,29.049
982,839,29.173
982,817,29.118
982,822,29.089
982,815,29.186
982,1,28.466
982,13,29.671
982,839,29.134
982,825,29.379
983,839,24.456
983,807,24.872
983,825,23.766
983,13,23.791
983,154,24.912
983,840,24.109
983,842,25.044
983,838,24.58
983,835,25.558
983,1,23.489
983,4,25.798
983,830,23.652
983,20,23.695
983,822,23.676
983,817,24.199
983,815,24.314
983,154,24.419
983,836,25.06
983,828,24.719
983,807,25.714
984,836,24.424
984,836,24.918
984,840,23.475
984,838,23.43
984,13,22.956
984,825,23.065
984,839,24.078
984,830,22.62
984,815,23.634
984,1,22.724
984,842,23.344
984,154,22.781
984,817,23.796
984,4,24.636
984,836,24.952
984,8,23.699
984,822,22.876
984,838,23.399
984,840,22.736
984,807,23.199
984,835,25.618
984,842,24.413
985,825,25.112
985,843,24.4
985,840,24.949
985,817,23.604
985,815,24.326
985,839,24.502
985,4,23.796
985,20,24.3
985,154,24.897
985,826,24.883
985,822,23.459
985,1,23.402
985,832,24.525
985,8,23.575
985,828,25.841
985,830,24.325
985,838,23.578
985,13,23.772
985,843,24.229
985,840,24.497
985,830,23.423
985,20,23.62
985,825,25.268
985,822,23.254
986,1,29.283
986,832,22.852
986,13,22.055
986,836,23.358
986,815,22.903
986,807,22.587
986,839,22.665
986,828,22.736
986,825,22.507
986,838,28.044
986,830,22.57
986,842,22.709
986,154,28.761
986,822,21.758
986,1,23.315
986,832,23.035
986,8,22.54
986,840,21.825
986,20,22.379
986,4,22.655
986,815,22.528
986,154,23.035
987,20,19.097
987,822,18.717
987,8,19.433
987,830,18.827
987,4,18.487
987,13,18.238
987,815,18.417
987,807,18.927
987,832,19.208
987,842,19.43
987,828,19.603
987,843,19.936
987,840,20.146
987,836,26.439
987,154,25.845
987,1,19.377
987,817,25.946
987,20,17.817
987,822,17.827
987,8,18.027
987,830,17.913
987,4,17.77
987,13,17.736
987,815,17.959
987,807,18.549
987,832,18.604
987,842,18.855
987,828,19.25
987,843,19.439
987,840,19.27
987,1,19.237
987,836,19.16
987,154,18.86
987,817,17.929
987,20,17.842
987,822,17.784
987,8,18.29
987,830,18.017
987,4,17.716
987,13,17.745
987,815,17.822
987,807,18.052
987,832,18.347
987,842,18.207
987,828,17.802
987,843,17.738
987,840,17.925
987,1,18.725
987,836,18.764
987,154,18.456
987,817,18.129
987,822,23.064
987,13,23.275
987,843,23.83
987,20,22.736
987,830,23.18
987,4,23.342
987,840,22.486
987,8,23.17
987,807,24.054
987,832,23.55
987,815,23.275
987,1,23.121
987,817,23.484
987,842,23.748
987,828,24.164
987,830,22.644
987,840,24.756
988,840,21.613
988,838,22.125
988,830,21.269
988,8,21.609
988,815,21.869
988,807,29.724
988,817,23.477
988,20,21.221
988,822,21.478
988,4,22.541
988,13,21.449
988,825,21.875
988,1,21.274
988,843,21.598
988,836,22.959
988,840,21.543
988,842,21.519
988,828,22.176
988,839,21.865
988,832,21.956
988,154,21.85
988,840,21.908
989,843,22.213
989,8,21.421
989,1,21.821
989,844,22.242
989,830,20.953
989,825,21.983
989,832,23.868
989,843,22.296
989,839,21.854
989,154,23.054
989,807,22.628
989,815,22.327
989,838,22.474
989,822,21.664
989,840,25.504
989,20,21.787
989,817,21.44
989,4,22.573
989,844,22.836
989,840,21.397
990,844,25.563
990,815,24.992
990,838,25.081
990,825,25.106
990,4,24.993
990,842,24.835
990,807,24.454
990,839,24.719
990,832,25.768
990,20,24.524
990,154,25.011
990,8,25.018
990,822,26.105
990,845,24.672
990,828,25.194
990,1,24.302
990,832,25.307
990,825,24.629
990,838,25.131
990,154,25.527
990,840,24.638
990,815,24.677
990,842,24.957
990,844,25.139
990,839,24.596
990,807,24.382
990,4,24.581
990,845,25.693
990,843,24.953
990,154,26.263
991,843,23.172
991,839,23.281
991,832,23.935
991,815,22.856
991,807,23.654
991,154,22.981
991,830,22.715
991,817,23.042
991,1,22.464
991,822,22.097
991,20,23.009
991,842,23.95
991,844,23.392
991,838,23.73
991,840,22.661
991,825,22.973
991,8,22.913
991,845,23.716
991,4,24.11
991,828,22.785
991,830,22.596
991,843,24.07
991,817,22.691
991,807,23.297
991,832,23.117
991,839,22.637
991,815,22.334
991,845,22.723
991,154,23.735
992,843,21.376
992,815,28.109
992,154,21.725
992,842,20.782
992,832,21.516
992,838,21.103
992,828,25.378
992,1,20.377
992,843,20.809
992,840,19.737
992,844,21.058
992,838,20.887
992,20,20.037
992,817,19.925
992,830,19.765
992,822,20.192
992,20,20.823
992,825,21.778
992,1,21.329
992,842,21.287
992,843,21.072
992,8,21.149
992,838,20.76
992,815,26.174
992,154,22.757
992,832,20.967
992,844,22.03
992,840,21.236
992,4,21.371
992,828,14.998
992,838,20.978
993,843,22.631
993,845,22.049
993,20,22.054
993,822,23.213
993,844,21.995
993,840,21.351
993,4,21.721
993,845,22.034
993,1,22.085
993,832,22.409
993,815,22.438
993,825,22.917
993,817,21.618
993,843,22.472
993,830,21.74
993,838,27.416
993,828,22.1
993,20,24.273
993,815,22.242
993,845,23.865
994,1,23.739
994,843,24.326
994,844,23.87
994,154,24.741
994,20,23.964
994,832,24.874
994,817,24.542
994,8,24.263
994,822,24.02
994,828,24.291
994,825,24.237
994,4,24.241
994,845,25.17
994,838,26.817
994,815,29.379
994,839,24.663
994,842,24.296
994,830,24.111
994,845,25.563
994,807,25.213
994,840,24.852
994,154,24.568
994,838,25.438
995,828,23.529
995,815,24.086
995,839,25.353
995,807,24.521
995,832,24.416
995,830,23.137
995,1,23.335
995,817,23.279
995,4,23.099
995,844,23.666
995,825,24.008
995,842,24.107
995,845,23.531
995,8,23.645
995,822,23.775
995,20,23.529
995,815,23.718
995,154,24.4
995,838,23.537
996,840,26.576
996,845,26.273
996,4,25.789
996,822,27.955
996,830,24.395
996,832,25.423
996,817,24.309
996,825,25.419
996,844,25.026
996,1,24.31
996,8,24.289
996,154,29.996
996,828,24.295
996,807,25.016
996,843,24.297
996,838,24.399
996,4,24.788
997,830,21.214
997,8,21.552
997,817,21.95
997,20,23.912
997,154,22.121
997,839,22.527
997,832,23.257
997,840,22.181
997,842,22.011
997,844,21.364
997,4,21.588
997,845,23.048
997,1,21.245
997,815,22.863
997,825,22.138
997,832,26.335
997,817,21.259
997,838,22.526
997,828,21.519
997,1,20.98
997,845,24.884
997,840,22.299
998,4,28.669
998,815,28.651
998,830,28.458
998,832,29.074
998,817,28.194
998,844,27.865
998,839,29.41
998,20,28.677
998,807,28.719
998,842,28.676
998,822,27.894
998,838,28.284
998,845,28.224
998,828,28.207
998,1,28.982
998,825,28.45
998,154,29.254
998,817,28.001
998,840,27.774
998,4,28.085
998,832,28.078
998,842,29.766
998,815,28.836
998,20,28.174
998,830,28.0
998,8,28.985
998,838,28.658
999,8,19.647
999,807,19.584
999,825,19.818
999,832,20.16
999,844,19.267
999,154,20.198
999,815,25.13
999,20,18.657
999,839,19.57
999,840,19.476
999,822,19.188
999,845,24.173
999,843,19.309
999,830,19.742
999,838,19.778
999,4,18.956
999,828,18.84
999,1,18.978
999,844,21.2
999,4,21.119
999,842,19.806
999,830,19.297
999,844,20.653
999,842,19.512
999,830,19.087
999,4,20.927
999,832,19.637
999,840,19.526
999,807,20.752
999,154,22.738
999,845,21.711
999,8,19.988
999,843,19.985
999,838,19.621
999,807,20.812
999,154,19.752
999,825,27.736
999,832,20.53
1000,828,22.64
1000,8,24.471
1000,822,21.337
1000,815,22.561
1000,807,21.966
1000,843,21.831
1000,1,21.48
1000,832,21.914
1000,154,21.733
1000,825,25.126
1000,845,21.509
1000,842,21.684
1000,8,21.829
1000,20,23.111
1000,4,21.795
1000,839,22.258
1000,838,21.732
1000,817,21.364
1000,840,21.291
1000,807,22.65
1001,20,19.582
1001,1,19.372
1001,815,19.667
1001,839,19.582
1001,830,19.942
1001,154,20.28
1001,825,20.021
1001,842,20.136
1001,828,19.711
1001,845,19.791
1001,840,19.732
1001,843,18.084
1001,832,18.509
1001,822,20.349
1001,838,19.847
1001,8,26.367
1001,838,22.706
1001,1,22.375
1001,20,22.253
1001,832,23.857
1001,154,23.248
1001,840,22.901
1001,839,23.225
1001,845,22.339
1001,815,23.157
1001,842,22.953
1001,830,22.341
1001,825,24.304
1001,828,22.558
1001,838,23.389
1001,822,22.399
1001,843,29.316
1002,807,25.234
1002,817,24.805
1002,828,29.992
1002,8,23.862
1002,154,24.779
1002,838,24.094
1002,830,24.003
1002,1,23.728
1002,20,24.301
1002,842,27.792
1002,844,24.084
1002,840,26.44
1002,822,23.763
1002,845,25.245
1002,839,24.827
1002,815,25.655
1002,832,25.774
1002,807,24.456
1002,828,25.575
1003,20,28.722
1003,843,29.912
1003,1,28.946
1003,822,28.542
1003,154,29.517
1003,830,29.681
1003,815,29.978
1003,8,29.513
1003,842,28.931
1003,825,29.408
1003,817,28.779
1003,843,29.464
1003,4,29.922
1003,844,29.31
1003,815,24.34
1003,840,28.767
1003,828,28.86
1003,825,29.324
1004,843,29.418
1004,840,29.266
1004,825,29.904
1004,845,29.912
1004,838,29.636
1004,822,29.794
1004,815,29.924
1004,20,29.798
1004,1,29.551
1004,8,29.531
1004,830,29.37
1005,825,29.007
1005,845,23.66
1005,828,23.244
1005,840,23.657
1005,8,22.781
1005,830,28.789
1005,822,22.777
1005,817,22.864
1005,838,23.159
1005,1,22.614
1005,815,23.635
1005,839,23.316
1005,20,22.748
1005,4,27.454
1005,843,23.11
1005,154,23.692
1005,842,23.376
1005,807,23.555
1005,832,23.477
1005,844,26.672
1005,845,23.647
1005,840,29.804
1006,840,18.61
1006,845,23.686
1006,838,24.065
1006,842,23.865
1006,1,23.693
1006,8,23.714
1006,830,23.446
1006,839,24.534
1006,822,23.478
1006,807,24.681
1006,832,29.319
1006,815,25.723
1006,20,24.449
1006,843,23.819
1006,845,23.715
1006,825,23.723
1006,828,23.94
1006,1,23.915
1006,842,24.219
1006,840,24.296
1006,838,24.195
1007,839,27.806
1007,843,22.055
1007,842,22.57
1007,840,24.451
1007,1,22.269
1007,822,22.105
1007,832,22.66
1007,845,22.732
1007,817,22.022
1007,807,23.037
1007,838,22.174
1007,830,22.175
1007,844,22.588
1007,20,22.658
1007,8,22.017
1007,840,23.371
1007,843,23.553
1007,842,23.055
1007,815,23.755
1007,839,22.756
1007,825,22.39
1007,154,22.733
1007,20,21.777
1007,1,22.399
1007,830,22.088
1007,822,23.887
1007,154,23.426
1007,822,22.512
1008,845,23.273
1008,840,24.608
1008,822,22.955
1008,828,23.377
1008,1,22.641
1008,842,23.757
1008,832,23.939
1008,20,22.551
1008,838,22.618
1008,8,22.766
1008,154,23.403
1008,830,23.432
1008,844,23.593
1008,817,23.3
1008,815,23.505
1008,839,27.226
1008,825,23.115
1008,832,23.77
1008,843,23.422
1008,20,22.683
1008,4,23.046
1008,822,22.727
1008,840,24.283
1009,1,21.283
1009,844,21.828
1009,154,22.354
1009,20,22.63
1009,822,21.6
1009,830,21.057
1009,839,21.979
1009,815,22.112
1009,4,21.726
1009,842,22.493
1009,817,21.061
1009,838,22.317
1009,845,22.755
1009,832,21.964
1009,822,21.289
1009,840,22.189
1009,825,21.587
1010,8,23.299
1010,807,21.588
1010,815,23.234
1010,20,21.995
1010,825,22.388
1010,848,21.78
1010,1,21.515
1010,154,29.981
1010,846,21.627
1010,822,22.014
1010,830,21.157
1010,826,22.086
1010,847,21.689
1010,840,22.471
1010,841,27.172
1010,844,22.306
1010,9,22.343
1010,842,21.269
1010,847,21.543
1010,9,21.889
1011,815,27.136
1011,8,25.647
1011,842,27.557
1011,848,25.659
1011,846,24.175
1011,825,24.948
1011,830,24.199
1011,9,24.667
1011,822,24.865
1011,807,25.498
1011,826,26.508
1011,847,24.633
1011,844,24.518
1011,1,24.255
1011,20,24.228
1011,841,27.725
1011,840,26.6
1011,817,25.676
1011,832,25.034
1011,848,24.842
1011,847,24.912
1011,9,24.313
1011,830,26.729
1011,807,25.253
1011,8,25.621
1011,815,26.798
1011,1,24.324
1011,846,24.717
1011,20,24.212
1011,844,24.358
1011,822,24.433
1011,825,25.982
1011,842,24.484
1011,841,24.88
1011,832,24.985
1012,826,17.257
1012,841,25.184
1012,154,23.261
1012,825,23.964
1012,807,24.107
1012,830,23.223
1012,20,22.749
1012,817,23.506
1012,842,22.301
1012,848,23.215
1012,815,23.733
1012,840,23.466
1012,822,22.196
1012,1,22.644
1012,844,22.921
1012,847,24.332
1012,8,23.888
1012,826,26.05
1012,841,25.137
1012,825,23.383
1012,830,22.365
1012,20,22.316
1012,846,22.524
1012,154,23.52
1012,1,23.597
1012,822,24.083
1012,832,22.532
1012,842,22.722
1012,844,24.227
1012,840,23.515
1012,847,23.965
1012,842,22.408
1013,826,21.013
1013,8,21.401
1013,825,20.118
1013,841,20.776
1013,807,21.325
1013,846,19.819
1013,815,20.939
1013,840,23.099
1013,817,20.884
1013,20,19.981
1013,822,20.006
1013,832,19.755
1013,848,20.72
1013,1,19.993
1013,830,20.973
1013,9,15.069
1013,9,21.037
1013,847,20.475
1013,844,20.382
1013,807,20.87
1013,154,20.906
1013,847,20.751
1013,846,22.08
1013,825,20.859
1013,9,20.703
1013,844,19.857
1014,841,22.381
1014,20,23.746
1014,830,22.417
1014,826,22.049
1014,842,22.563
1014,840,23.321
1014,825,22.025
1014,817,22.379
1014,832,21.468
1014,815,22.781
1014,844,23.646
1014,848,23.591
1014,822,22.034
1014,154,22.379
1014,846,21.579
1014,1,22.265
1014,8,22.342
1014,9,21.954
1014,847,22.442
1014,807,22.193
1014,20,21.643
1014,841,23.507
1014,830,22.54
1014,822,22.018
1014,825,22.992
1014,1,22.511
1014,817,22.702
1014,815,22.896
1014,847,21.846
1014,844,21.638
1014,8,22.549
1014,9,22.142
1014,842,22.095
1014,154,22.732
1014,832,21.545
1015,807,25.532
1015,844,25.964
1015,847,26.165
1015,1,24.266
1015,822,25.03
1015,830,24.011
1015,20,24.483
1015,817,24.269
1015,825,25.419
1015,815,28.463
1015,822,24.776
1015,844,25.705
1015,9,23.946
1015,842,24.161
1015,832,23.795
1015,826,24.023
1015,840,24.591
1015,848,25.062
1015,8,26.299
1015,846,25.026
1015,154,24.219
1015,842,23.858
1016,832,24.727
1016,8,25.342
1016,842,23.485
1016,817,23.927
1016,9,25.21
1016,847,23.686
1016,815,24.076
1016,826,23.825
1016,807,24.03
1016,20,23.782
1016,1,23.662
1016,822,23.994
1016,844,23.732
1016,841,23.884
1016,154,24.071
1016,9,23.119
1016,825,24.381
1016,840,23.727
1016,830,23.426
1016,8,24.666
1016,822,23.456
1017,832,29.92
1017,9,29.792
1017,8,29.975
1018,825,23.243
1018,825,16.224
1018,9,21.525
1018,822,22.552
1018,20,25.236
1018,844,21.878
1018,8,21.709
1018,841,21.672
1018,846,21.547
1018,842,22.239
1018,840,21.982
1018,807,21.985
1018,847,22.772
1018,815,22.33
1018,830,21.11
1018,826,25.091
1018,154,22.265
1018,848,21.225
1018,832,21.266
1018,817,22.305
1018,20,22.251
1018,825,22.309
1019,842,27.905
1019,817,28.416
1019,826,29.377
1019,844,28.558
1019,830,27.827
1019,846,28.275
1019,848,28.954
1019,807,28.926
1019,822,28.493
1019,8,28.364
1019,1,28.905
1019,20,28.021
1019,830,27.95
1019,832,27.98
1019,817,28.381
1019,9,28.694
1019,844,28.348
1019,826,28.811
1019,846,27.919
1019,840,29.074
1019,822,28.177
1019,815,28.747
1020,20,20.094
1020,848,20.576
1020,1,20.203
1020,822,22.243
1020,830,22.358
1020,8,27.256
1020,807,22.132
1020,844,20.361
1020,154,27.232
1020,842,29.667
1020,832,23.363
1020,841,22.509
1020,817,21.224
1020,826,23.09
1020,846,21.402
1020,840,22.696
1020,847,20.718
1020,9,23.801
1020,825,21.106
1020,844,22.102
1020,807,20.118
1020,825,21.179
1020,20,20.768
1020,9,20.436
1020,830,19.64
1020,847,19.287
1020,826,21.488
1020,846,20.242
1020,840,21.26
1020,822,20.498
1020,8,22.307
1020,841,20.879
1020,842,19.875
1020,154,21.625
1020,844,20.317
1020,848,21.501
1020,832,19.964
1020,1,22.947
1020,848,21.732
1020,8,21.142
1020,20,22.058
1020,842,20.552
1020,841,20.096
1020,826,24.31
1020,154,22.421
1020,830,21.472
1020,807,20.624
1020,840,21.962
1020,825,21.359
1020,822,21.142
1020,9,19.626
1020,830,19.327
1020,20,21.256
1020,154,20.622
1020,840,20.472
1020,847,19.345
1020,825,20.38
1020,840,20.152
1020,826,20.671
1020,825,20.285
1020,830,19.062
1020,822,21.009
1020,832,20.711
1020,842,20.012
1020,848,19.931
1020,154,21.423
1020,9,20.37
1020,1,27.069
1020,8,20.93
1020,20,19.586
1020,841,28.093
1020,847,21.634
1020,1,20.015
1020,1,19.61
1020,825,20.7
1020,9,19.825
1020,847,23.445
1021,841,23.218
1021,847,21.333
1021,840,22.085
1021,815,21.901
1021,9,21.754
1021,154,22.035
1021,826,23.002
1021,830,21.705
1021,844,21.575
1021,846,26.066
1021,842,22.104
1021,848,23.676
1021,832,21.832
1021,8,22.205
1021,1,22.88
1021,807,21.734
1021,825,21.618
1021,20,24.819
1021,822,21.744
1021,817,22.498
1021,1,21.39
1021,840,21.563
1021,830,21.164
1022,817,27.62
1022,8,25.005
1022,807,23.475
1022,842,22.772
1022,840,22.774
1022,20,22.863
1022,815,23.133
1022,154,22.912
1022,846,23.182
1022,844,22.449
1022,1,23.497
1022,822,22.579
1022,848,22.506
1022,826,22.834
1022,825,22.584
1022,841,23.044
1022,840,25.25
1022,847,22.442
1022,807,23.0
1022,8,26.891
1022,9,24.247
1022,20,22.786
1023,154,26.481
1023,840,18.838
1023,1,23.912
1023,844,23.833
1023,825,24.4
1023,841,25.698
1023,840,24.419
1023,846,24.311
1023,847,24.198
1023,848,29.83
1023,822,23.7
1023,8,24.568
1023,832,27.01
1023,830,24.303
1023,826,24.479
1023,815,25.34
1023,842,24.363
1023,807,24.092
1023,817,24.32
1023,154,25.121
1023,825,24.978
1023,20,24.376
1023,9,23.86
1023,1,23.731
1024,807,29.563
1024,826,28.799
1024,815,29.082
1024,8,29.992
1024,825,29.403
1024,20,29.384
1024,830,28.846
1024,844,29.168
1024,848,28.606
1024,9,29.033
1024,822,29.234
1024,154,29.456
1024,1,28.93
1024,840,29.482
1024,841,29.07
1024,807,29.152
1024,841,28.96
1024,840,29.46
1025,8,25.038
1025,846,29.29
1025,844,29.548
1025,20,29.86
1025,842,29.935
1025,847,29.857
1025,1,29.751
1025,822,29.436
1025,830,29.978
1025,848,29.854
1025,807,29.786
1025,826,29.571
1025,844,29.401
1026,846,25.347
1026,848,23.354
1026,8,24.468
1026,20,24.032
1026,154,23.478
1026,822,23.0
1026,825,24.156
1026,842,23.18
1026,840,23.292
1026,841,23.351
1026,807,24.132
1026,815,22.88
1026,1,23.582
1026,9,26.734
1026,844,23.58
1026,846,23.949
1026,847,23.792
1026,832,23.476
1026,826,23.293
1026,817,23.292
1026,20,23.213
1026,848,23.301
1026,9,22.97
1026,822,23.157
1026,8,23.164
1026,815,23.301
1026,1,23.591
1026,844,23.28
1026,825,23.973
1026,841,23.412
1027,830,24.493
1027,842,22.689
1027,826,22.49
1027,848,22.192
1027,844,22.002
1027,832,22.241
1027,8,22.754
1027,807,22.484
1027,815,22.357
1027,9,24.606
1027,847,22.887
1027,1,22.269
1027,825,23.084
1027,832,22.179
1027,822,22.179
1027,20,21.862
1027,840,22.745
1027,154,24.128
1027,844,25.786
1027,848,22.003
1027,826,22.033
1027,842,22.618
1027,817,22.345
1027,8,22.963
1027,9,22.57
1028,840,24.567
1028,9,24.164
1028,830,23.716
1028,822,24.151
1028,841,25.23
1028,832,24.784
1028,8,24.544
1028,825,24.929
1028,846,24.678
1028,842,24.195
1028,844,29.157
1028,848,23.213
1028,817,23.751
1028,826,27.115
1028,847,23.702
1028,1,23.943
1028,815,24.207
1028,154,24.583
1028,807,24.245
1028,840,25.195
1028,830,23.444
1028,822,23.819
1028,807,23.684
1028,826,24.162
1028,841,24.206
1028,848,23.705
1028,8,24.686
1028,825,24.731
1028,844,23.844
1028,846,25.776
1028,847,28.748
1028,842,24.26
1029,815,23.079
1029,1,22.882
1029,841,23.155
1029,9,23.861
1029,830,22.818
1029,8,23.463
1029,842,22.922
1029,826,22.759
1029,847,22.5
1029,848,23.073
1029,20,23.039
1029,822,23.148
1029,154,23.776
1029,846,23.381
1029,807,23.344
1029,825,23.891
1029,840,23.346
1029,844,22.966
1029,832,22.77
1029,9,29.268
1029,817,29.491
1029,822,23.21
1029,1,23.088
1029,830,22.657
1029,807,23.596
1029,815,23.142
1029,841,23.524
1029,826,23.378
1029,842,23.584
1029,8,23.841
1029,20,23.138
1029,848,23.071
1029,830,22.593
1029,846,23.355
1029,840,24.841
1029,825,23.479
1029,844,23.042
1029,807,22.747
1029,9,24.873
1029,847,23.199
1029,154,23.471
1029,1,23.06
1029,847,22.441
1029,9,23.158
1030,840,28.842
1030,846,22.974
1030,841,21.977
1030,817,21.904
1030,844,21.697
1030,20,25.771
1030,832,21.928
1030,848,22.028
1030,807,21.578
1030,154,21.968
1030,825,21.531
1030,8,22.41
1030,840,21.778
1030,9,21.688
1030,830,21.023
1030,1,22.178
1030,841,22.188
1030,822,21.145
1030,847,22.272
1030,815,22.23
1030,844,21.274
1030,20,21.858
1030,826,21.496
1030,832,21.466
1030,817,21.624
1031,154,23.28
1031,8,23.229
1031,841,23.659
1031,847,21.417
1031,822,21.937
1031,1,21.85
1031,848,21.279
1031,846,23.637
1031,815,22.383
1031,844,22.756
1031,832,23.827
1031,20,22.231
1031,842,22.466
1031,826,22.769
1031,839,21.683
1031,849,22.058
1031,848,21.842
1031,846,21.921
1031,844,21.972
1031,826,21.622
1031,8,21.569
1031,20,22.738
1031,849,21.918
1031,832,21.805
1031,841,22.8
1031,822,16.407
1031,1,16.365
1031,815,16.546
1031,848,17.035
1031,846,18.163
1031,844,18.748
1031,842,19.911
1031,832,20.064
1031,839,19.626
1031,826,19.656
1031,20,19.33
1031,849,19.488
1031,841,19.678
1032,830,20.937
1032,842,21.95
1032,1,21.729
1032,825,21.977
1032,832,25.983
1032,849,22.745
1032,840,22.118
1032,822,21.376
1032,847,21.697
1032,848,21.505
1032,826,22.197
1032,817,21.603
1032,154,22.444
1032,815,22.761
1032,846,22.406
1032,841,21.667
1032,8,21.459
1032,842,22.28
1032,832,21.873
1032,830,21.091
1033,826,23.568
1033,844,22.266
1033,822,21.906
1033,1,22.32
1033,840,23.081
1033,20,28.286
1033,815,23.263
1033,832,27.131
1033,848,23.046
1033,849,21.596
1033,842,22.74
1033,8,22.299
1033,830,21.529
1033,817,21.92
1033,839,24.281
1033,846,23.012
1033,847,21.184
1033,841,22.283
1033,826,22.685
1033,847,21.367
1033,844,22.564
1033,841,23.082
1033,20,21.88
1033,839,21.86
1033,822,21.644
1033,849,28.367
1033,8,27.128
1033,848,22.174
1033,154,22.591
1033,840,22.534
1033,825,23.621
1033,815,22.051
1033,846,22.742
1033,830,21.268
1033,1,22.264
1033,832,22.438
1033,841,21.831
1033,849,21.802
1033,817,22.073
1033,822,21.572
1033,847,22.048
1033,840,22.057
1033,849,25.767
1033,1,22.426
1034,848,28.834
1034,817,29.559
1034,20,29.439
1034,842,29.414
1034,841,28.355
1034,847,29.302
1034,1,28.805
1034,830,28.208
1034,844,29.52
1034,832,28.487
1034,840,28.716
1034,830,28.273
1035,848,28.417
1035,842,28.356
1035,841,27.892
1035,847,28.391
1035,825,28.934
1035,849,28.696
1035,846,27.949
1035,822,28.408
1035,1,28.406
1035,817,28.587
1035,807,28.981
1035,154,29.377
1035,840,28.235
1035,844,29.419
1035,826,28.036
1035,825,29.389
1035,839,28.093
1035,20,28.167
1035,842,28.306
1035,847,28.331
1035,830,29.115
1035,817,28.167
1035,8,29.296
1035,849,28.086
1035,846,28.874
1035,807,28.386
1035,848,27.858
1035,840,27.974
1035,830,28.986
1035,822,28.188
1035,20,28.352
1035,841,27.693
1035,832,28.772
1035,826,28.365
1035,817,28.057
1035,154,29.803
1035,847,28.692
1035,1,29.402
1035,807,28.736
1035,849,29.049
1036,848,21.663
1036,847,22.708
1036,8,22.314
1036,830,21.532
1036,842,22.241
1036,846,22.099
1036,826,23.036
1036,841,22.243
1036,832,22.078
1036,1,23.377
1036,822,22.31
1036,840,22.351
1036,825,24.148
1036,849,22.322
1036,815,22.641
1036,844,22.274
1036,20,21.82
1036,154,23.212
1036,839,22.366
1036,817,21.837
1036,847,21.889
1036,848,21.804
1036,830,21.601
1036,832,22.166
1036,840,22.388
1036,842,22.394
1036,846,21.761
1036,8,22.197
1036,826,22.079
1036,841,21.794
1036,822,22.143
1036,1,21.853
1036,849,22.475
1036,154,24.01
1036,822,22.607
1037,8,22.96
1037,154,23.636
1037,825,26.156
1037,849,23.532
1037,1,23.298
1037,822,25.548
1037,830,23.314
1037,817,23.586
1037,839,24.305
1037,848,22.738
1037,840,23.689
1037,846,23.046
1037,826,23.769
1037,20,22.982
1037,815,23.175
1037,844,25.1
1037,842,22.681
1037,849,23.477
1037,825,24.339
1038,847,25.249
1038,154,25.936
1038,848,29.661
1038,826,25.92
1038,839,25.29
1038,830,26.149
1038,822,24.41
1038,817,25.498
1038,815,26.693
1038,846,24.612
1038,832,24.398
1038,841,23.998
1038,1,24.671
1038,842,24.096
1038,8,24.454
1038,844,24.344
1038,849,26.335
1039,848,17.591
1039,840,17.625
1039,817,17.464
1039,815,17.531
1039,846,17.845
1039,826,17.522
1039,839,17.455
1039,847,18.399
1039,8,17.594
1039,20,17.516
1039,154,24.781
1039,822,17.56
1039,1,17.536
1039,844,17.516
1039,844,23.469
1039,817,22.777
1039,815,23.088
1039,20,22.995
1039,154,23.72
1039,846,24.137
1039,826,23.113
1039,847,23.638
1039,840,22.846
1039,822,23.111
1039,1,22.445
